round,mu,seed,delta_rep,v_t,observable_fr_step,channel,channel_label,observable_fr_step_z_within_channel
9,0.05,3,3822.0427193451324,3716.2513520657085,0.006096641858414705,blind,Weak blind,-0.33397602525398695
10,0.05,3,3354.9711820955854,2923.825186955277,0.004349356616570365,blind,Weak blind,-0.6311236699193605
11,0.05,3,820.0838209733483,362.76224415079923,0.006705635214506138,blind,Weak blind,-0.23040911067945644
12,0.05,3,83.05305236537242,300.46676961763296,0.0038015896531088194,blind,Weak blind,-0.7242782729115388
13,0.05,3,2668.8427210559603,222.65843549766578,0.00408948059108922,blind,Weak blind,-0.6753188288020682
14,0.05,3,3322.5064675424946,1659.9674436483765,0.004773572989811365,blind,Weak blind,-0.5589803855154967
15,0.05,3,4132.1231384715065,1730.082181575417,0.0063396250875065435,blind,Weak blind,-0.29265369705666616
16,0.05,3,525.4066170352744,412.0002913636854,0.005300803019545033,blind,Weak blind,-0.46931834420686236
17,0.05,3,202.1876674280502,350.06732668570476,0.007176167847001427,blind,Weak blind,-0.15038916880860945
18,0.05,3,2035.9754578609136,665.7377759442898,0.004682573461003303,blind,Weak blind,-0.5744559901869081
0,0.05,4,6774.770704355615,5399.1920936906245,0.012996167694154088,blind,Weak blind,0.8393743827388109
1,0.05,4,7757.637163221487,5201.9971489540185,0.010527032231062345,blind,Weak blind,0.4194671062125089
2,0.05,4,3012.31604109623,2633.3237783873337,0.0073598351558497935,blind,Weak blind,-0.11915425254003731
3,0.05,4,983.546627214062,4276.4578381495085,0.007809586046439369,blind,Weak blind,-0.042668505036223436
4,0.05,4,4969.155594457465,3791.8096067475853,0.0064568281809528685,blind,Weak blind,-0.27272184945042754
5,0.05,4,4400.004316630657,4277.571538400429,0.004426834732601405,blind,Weak blind,-0.6179475501076731
6,0.05,4,5207.2703140612575,4570.090888947889,0.00792808302878234,blind,Weak blind,-0.022516615487839668
7,0.05,4,5179.970995448355,4600.288503646385,0.005742268929698126,blind,Weak blind,-0.3942415609430262
8,0.05,4,2623.798139876977,3330.941596647084,0.007229159124196494,blind,Weak blind,-0.14137734130086768
9,0.05,4,3282.4308758556144,2519.3697393401526,0.00699218930457388,blind,Weak blind,-0.18167701422851848
10,0.05,4,355.7777015636675,2285.4834800891695,0.006760814129131739,blind,Weak blind,-0.2210252481460089
11,0.05,4,1328.8063223099452,181.08017671317793,0.007630479752323044,blind,Weak blind,-0.07312776387208039
12,0.05,4,1611.0396208436578,272.9983094825293,0.006663818714961292,blind,Weak blind,-0.23752052789419004
13,0.05,4,3034.3304577522213,1112.1852637958364,0.005579508326284535,blind,Weak blind,-0.421921031238107
14,0.05,4,1305.4083357117488,712.0162125892239,0.0033003469752203103,blind,Weak blind,-0.8095208409670664
15,0.05,4,4176.485759306757,907.4871085172636,0.00445118265635687,blind,Weak blind,-0.6138068820454902
16,0.05,4,1227.2831172329606,18.101244022022,0.002614123563886159,blind,Weak blind,-0.9262216895228207
17,0.05,4,1181.0431177316932,142.66792394116055,0.004997106374655596,blind,Weak blind,-0.5209657458791944
18,0.05,4,333.2258795503294,306.5962962988415,0.005254108754032963,blind,Weak blind,-0.47725928635185827
0,0.05,5,7412.068927676359,5313.49259500613,0.011360434036286848,blind,Weak blind,0.5611974760180322
1,0.05,5,1244.0308619537973,3940.386859379825,0.00790083888848943,blind,Weak blind,-0.027149821289100855
2,0.05,5,2923.1226493740105,2649.818383759586,0.0103015684255682,blind,Weak blind,0.381124174471633
3,0.05,5,1556.1905408165185,3725.4497286383994,0.008777739444141624,blind,Weak blind,0.12197805347207115
4,0.05,5,5076.882681861229,4763.71754266083,0.007053363021055928,blind,Weak blind,-0.17127366088199764
5,0.05,5,2240.0844548247987,4010.6780330879265,0.011724743491741609,blind,Weak blind,0.623152841991043
6,0.05,5,4746.745200910489,4707.763726223144,0.006559905298428497,blind,Weak blind,-0.25519230021412287
7,0.05,5,4628.264792058268,4146.559681936225,0.005091921859160741,blind,Weak blind,-0.5048411903551228
8,0.05,5,4788.641270900727,3206.0348477273947,0.004323544958048628,blind,Weak blind,-0.6355132643318591
9,0.05,5,1420.8842993153958,3327.8348198795575,0.0048722599950863634,blind,Weak blind,-0.5421974296052232
10,0.05,5,1164.7222319919383,2304.801066359156,0.004416110446336898,blind,Weak blind,-0.6197713487227474
11,0.05,5,3506.3236834856216,1646.0441998252645,0.002362608024447588,blind,Weak blind,-0.968995043495652
12,0.05,5,2318.6278823539033,227.30250168626662,0.004550605459555773,blind,Weak blind,-0.596898794522586
13,0.05,5,763.3522408078425,404.2083485191688,0.005177744607301223,blind,Weak blind,-0.49024596179259267
14,0.05,5,821.6766311137471,195.20104897633428,0.006010215202272857,blind,Weak blind,-0.34867395590310424
15,0.05,5,915.4567926597665,1012.8020968735218,0.0041145335032889965,blind,Weak blind,-0.6710582686634646
16,0.05,5,2116.4699299308704,1765.7340052625514,0.0036981766987027763,blind,Weak blind,-0.7418649354058707
17,0.05,5,1695.4878366166959,775.7206620455254,0.005489611606465176,blind,Weak blind,-0.4372090894885557
18,0.05,5,384.85785107902484,509.0130236413097,0.004671782343242867,blind,Weak blind,-0.5762911543312784
0,0.05,6,6984.516419529566,5813.829572247982,0.012566169275777004,blind,Weak blind,0.7662477894553261
1,0.05,6,5967.137512678746,4691.220149038243,0.01077404881117896,blind,Weak blind,0.46147535604896395
2,0.05,6,224.3505241886014,3018.9690237999894,0.01039745192976945,blind,Weak blind,0.39743036006362586
3,0.05,6,4574.176154486428,3699.6105461967527,0.007451295283601584,blind,Weak blind,-0.10360031727440658
4,0.05,6,3545.0080676809303,4337.200430115452,0.00889977573036806,blind,Weak blind,0.14273184578225953
5,0.05,6,3646.257768605661,4564.988762785157,0.007490898717395502,blind,Weak blind,-0.0968652594883625
6,0.05,6,6859.726739559614,5750.76688595803,0.008182883058578061,blind,Weak blind,0.020815307029028087
7,0.05,6,2804.3351539353607,4671.686304621631,0.0053635641507132625,blind,Weak blind,-0.45864503119731115
8,0.05,6,3735.865322768048,3435.881786967744,0.007627034177236794,blind,Weak blind,-0.07371372688308603
9,0.05,6,2419.6836665747105,2822.218493000313,0.0070089479096120165,blind,Weak blind,-0.17882700445581354
10,0.05,6,606.3287299412768,1830.1417414445896,0.005076496757625914,blind,Weak blind,-0.5074644212278107
11,0.05,6,1283.2976345848874,112.15009014605312,0.004580379137638148,blind,Weak blind,-0.5918354092759595
12,0.05,6,2877.8344905471895,167.71006127883447,0.005105975003042873,blind,Weak blind,-0.5024512779900923
13,0.05,6,811.9703146215761,227.84030499804066,0.003894551140981761,blind,Weak blind,-0.7084690126347936
14,0.05,6,428.53929971536854,1251.6775560522801,0.0038323414652757983,blind,Weak blind,-0.7190485437661337
15,0.05,6,431.99897254654206,1074.9427305638092,0.004453150920689231,blind,Weak blind,-0.6134721541507919
16,0.05,6,1547.2560067107552,900.5122531825327,0.0028894424907286455,blind,Weak blind,-0.8794002726849559
17,0.05,6,1060.9064629948698,339.3841264070943,0.004359043589190906,blind,Weak blind,-0.6294762794251253
18,0.05,6,1218.3283394290484,292.5802867349703,0.004125237801627498,blind,Weak blind,-0.6692378692444644
0,0.05,7,6300.074359286053,6470.120587381767,0.011437008587537819,blind,Weak blind,0.5742199333710836
1,0.05,7,1887.871455109329,4439.693293948891,0.008241496382622806,blind,Weak blind,0.030783233712550016
2,0.05,7,1454.480462725449,3348.8247942188755,0.010705989668074574,blind,Weak blind,0.44990105004151143
3,0.05,7,3723.2205535534886,4610.234838034201,0.007663542020801262,blind,Weak blind,-0.06750511281870875
4,0.05,7,7582.590564740356,5444.0307055232115,0.007600670932589767,blind,Weak blind,-0.07819712539467205
5,0.05,7,4513.54059132986,4655.035776545235,0.006379829821297138,blind,Weak blind,-0.285816380707755
6,0.05,7,2417.3675961399567,3512.853097149229,0.004044252837435023,blind,Weak blind,-0.6830103723176904
7,0.05,7,4177.543795732316,3941.4411095103133,0.007348553308265993,blind,Weak blind,-0.12107287141045217
8,0.05,7,3172.2814733044943,3681.839903594053,0.009451818304174665,blind,Weak blind,0.2366135696320493
9,0.05,7,2276.0670821801177,2979.591764511948,0.007932899030510024,blind,Weak blind,-0.021697594336733874
10,0.05,7,2089.213258130534,2647.136835955316,0.0035901238170264467,blind,Weak blind,-0.7602406753941147
11,0.05,7,1105.7910308001447,186.54477574420162,0.004446661311878511,blind,Weak blind,-0.614575793056864
12,0.05,7,2384.822348164802,202.30986592668341,0.004828753636955969,blind,Weak blind,-0.5495962283455874
13,0.05,7,2243.4347768242587,1587.7892177642207,0.0045286506187049,blind,Weak blind,-0.6006324889942188
14,0.05,7,1971.4998166919104,1006.9570045203436,0.006429770896716975,blind,Weak blind,-0.27732327804902923
15,0.05,7,2140.2172063885955,471.8477700438234,0.004453231796466963,blind,Weak blind,-0.6134584002162379
16,0.05,7,1055.1320892930962,378.496524762013,0.006614314311793403,blind,Weak blind,-0.2459393689910083
17,0.05,7,1642.7423199623008,376.2145885300706,0.003376143409991915,blind,Weak blind,-0.79663071202473
18,0.05,7,1480.9027472811285,205.11095995391952,0.0026149191492510376,blind,Weak blind,-0.9260863903102811
0,0.05,8,6651.1031918292865,6177.533976101957,0.012323377134085432,blind,Weak blind,0.724957958053351
1,0.05,8,4335.027517240611,4378.248221260437,0.006470129908321153,blind,Weak blind,-0.2704597248340171
2,0.05,8,4550.42941160372,3392.915950701805,0.01033687649589703,blind,Weak blind,0.38712875213567655
3,0.05,8,5306.732372279919,4140.471975279099,0.00795261914816655,blind,Weak blind,-0.01834394241211997
4,0.05,8,4976.619678007439,4822.72447810811,0.006517145934299352,blind,Weak blind,-0.2624640633092846
5,0.05,8,9242.07830346626,6101.253581324185,0.00910400565497317,blind,Weak blind,0.17746369128364878
6,0.05,8,3704.412856031442,3856.1245211810456,0.006038409944257393,blind,Weak blind,-0.34387908842982917
7,0.05,8,5964.671692400705,5464.185991785256,0.0069460089267912965,blind,Weak blind,-0.18953056335674626
8,0.05,8,4188.74217469478,3437.803907207446,0.006148162168910407,blind,Weak blind,-0.32521435397696796
9,0.05,8,3278.6017048723297,3296.275053046178,0.004547318843942662,blind,Weak blind,-0.5974577244929011
10,0.05,8,1940.779628565535,1154.6907301959,0.004606188088863386,blind,Weak blind,-0.5874462752729915
11,0.05,8,2818.2130727268523,1067.6988761241664,0.006462223121104493,blind,Weak blind,-0.27180437260075546
12,0.05,8,1110.9874716264312,67.4007272037561,0.005579233602543159,blind,Weak blind,-0.42196775143623416
13,0.05,8,1053.1072683895472,1136.200420069741,0.003833272259312481,blind,Weak blind,-0.7188902506328516
14,0.05,8,355.5569199027377,597.1448858692893,0.004207908904472388,blind,Weak blind,-0.655178617266626
15,0.05,8,846.0882933401735,1363.088828425738,0.004215710679870882,blind,Weak blind,-0.6538518280691028
16,0.05,8,2531.7857129719923,244.16176412900677,0.0038038434624995086,blind,Weak blind,-0.72389498451882
17,0.05,8,713.1044454293442,238.93512313149404,0.004986613735670287,blind,Weak blind,-0.5227501499857143
18,0.05,8,29.008111217815895,104.5818699572701,0.006646726121547733,blind,Weak blind,-0.24042733655509343
0,0.05,9,5801.449977863056,5760.226080584631,0.008857009299815852,blind,Weak blind,0.13545888095373498
1,0.05,9,2909.715619171853,4532.207959081978,0.008073335516847874,blind,Weak blind,0.0021853814596649933
2,0.05,9,2006.6071690862882,3664.0689715330373,0.00881870358226668,blind,Weak blind,0.12894451599810888
3,0.05,9,5412.823011906294,4367.02038852399,0.011381750365067557,blind,Weak blind,0.5648225835496533
4,0.05,9,4369.041586013045,4986.530360932462,0.005889594038831251,blind,Weak blind,-0.36918708893663055
5,0.05,9,5273.197247988952,4338.965485959139,0.0074544065488501045,blind,Weak blind,-0.10307120782027351
6,0.05,9,1873.784292929864,3969.2419031665777,0.007975827896245,blind,Weak blind,-0.014397005379753131
7,0.05,9,3244.4029541230993,4347.757744553732,0.008003913022541173,blind,Weak blind,-0.009620779421232127
8,0.05,9,4749.276134791144,4585.214573913603,0.0068737772866451444,blind,Weak blind,-0.20181445451872407
9,0.05,9,5523.433866605337,3849.7524569057277,0.0066258623372079245,blind,Weak blind,-0.24397548326114382
10,0.05,9,460.03724530735053,1022.9567426115391,0.006276582446217403,blind,Weak blind,-0.30337488437281307
11,0.05,9,69.83031133614713,696.7330983162974,0.0038977854753138807,blind,Weak blind,-0.7079189737482775
12,0.05,9,1514.759657506016,554.1753182744142,0.00802639808637136,blind,Weak blind,-0.005796913919891263
13,0.05,9,2884.909282940731,1197.5836468604393,0.006189012394378991,blind,Weak blind,-0.318267263718696
14,0.05,9,1731.3312684617122,821.4977133026114,0.005847447163210125,blind,Weak blind,-0.3763546907230468
15,0.05,9,404.95456965011545,544.9472105879686,0.00513203141575228,blind,Weak blind,-0.4980200600758056
16,0.05,9,1690.7240810269723,753.6442438205122,0.00564735954171396,blind,Weak blind,-0.41038208592471626
17,0.05,9,205.52036717761075,499.9540560558671,0.004805660714374332,blind,Weak blind,-0.5535234678078346
18,0.05,9,555.1303237475222,204.5601780116558,0.002306526949444213,blind,Weak blind,-0.978532329651612
0,0.1,0,13969.698210460308,12071.62630941387,0.021562297706958715,blind,Weak blind,2.296151614208739
1,0.1,0,5428.935775603284,6716.738886166422,0.018100750731510653,blind,Weak blind,1.7074723842696051
2,0.1,0,7564.061224044301,8678.448771477677,0.017873180997809077,blind,Weak blind,1.6687713131753563
3,0.1,0,8525.114249816805,9833.888666148006,0.012599278257246826,blind,Weak blind,0.7718783846354483
4,0.1,0,6406.95615386992,6439.004708131251,0.009881037190509433,blind,Weak blind,0.3096075937706869
5,0.1,0,2297.114514171786,4193.547601764381,0.010971078380831256,blind,Weak blind,0.49498269139955203
6,0.1,0,784.9914511141833,721.7396193311433,0.006879640146607742,blind,Weak blind,-0.20081740207006385
7,0.1,0,1190.8421566238976,2078.490326197294,0.007152136399962282,blind,Weak blind,-0.15447601605860117
8,0.1,0,1296.9277940928587,1543.9119824707159,0.006519526716162714,blind,Weak blind,-0.2620591816641943
9,0.1,0,4310.328917980834,1548.848125714867,0.007550751698122145,blind,Weak blind,-0.08668651372710892
10,0.1,0,7064.716333116929,3480.907976430608,0.007282046585920046,blind,Weak blind,-0.13238316890867408
11,0.1,0,4307.321889803105,3418.09025490575,0.007237798250730353,blind,Weak blind,-0.13990815010069893
12,0.1,0,6763.578806711186,4053.060078719456,0.00707903060593045,blind,Weak blind,-0.16690856798985937
13,0.1,0,1685.4299948521657,4131.851214643044,0.0076554137504158785,blind,Weak blind,-0.06888742656026514
14,0.1,0,7616.708745465847,4688.535301357566,0.007617890405203057,blind,Weak blind,-0.07526873934362399
15,0.1,0,2296.638277011225,5431.189169365389,0.007547123936284984,blind,Weak blind,-0.08730345986704283
16,0.1,0,8894.534210189304,7076.786826623604,0.007333518672021788,blind,Weak blind,-0.1236296987912241
17,0.1,0,8597.355152731005,7606.103159595397,0.003511667025610016,blind,Weak blind,-0.7735832311595299
18,0.1,0,9893.752526739612,7696.163996270625,0.0045909648666887445,blind,Weak blind,-0.59003517404297
0,0.1,1,10641.258325410541,10672.62769020733,0.020280922926447516,blind,Weak blind,2.0782378535679142
1,0.1,1,6875.230199859303,6562.363593939401,0.015289972383124843,blind,Weak blind,1.2294644746865864
2,0.1,1,9609.217493439384,9952.726270582236,0.015289031580292095,blind,Weak blind,1.2293044794327201
3,0.1,1,6835.9478554938105,8526.850224300462,0.010935881842152316,blind,Weak blind,0.4889970810834132
4,0.1,1,7448.312488087744,6253.931737209263,0.011879906888168767,blind,Weak blind,0.6495403124981151
5,0.1,1,5955.224927465664,3272.854040009086,0.009244425480523531,blind,Weak blind,0.20134383370536896
6,0.1,1,1162.1815270647057,368.1259492125828,0.00940970609050488,blind,Weak blind,0.22945186254270591
7,0.1,1,4820.791620042059,2915.4517445581732,0.00657999871739879,blind,Weak blind,-0.25177516374589815
8,0.1,1,1486.1922175843501,800.9625119977864,0.005893448149210655,blind,Weak blind,-0.36853164940443867
9,0.1,1,2209.847013305465,1036.8834863001248,0.00666770723106659,blind,Weak blind,-0.2368592372392578
10,0.1,1,4462.156117414008,2465.068292131298,0.006819033896534684,blind,Weak blind,-0.21112425067722115
11,0.1,1,8401.97407720855,3524.075759222673,0.005921512718554359,blind,Weak blind,-0.363758919412038
12,0.1,1,2451.5169652681216,3657.334978679428,0.006734249963698656,blind,Weak blind,-0.2255428157428198
13,0.1,1,7749.405604388332,5369.819848020386,0.006185874082438611,blind,Weak blind,-0.3188009728000621
14,0.1,1,1916.8588320435374,4746.783759957296,0.007279867273212353,blind,Weak blind,-0.13275378821144856
15,0.1,1,3135.826684274245,5782.997947901487,0.006005110282108223,blind,Weak blind,-0.3495421112373326
16,0.1,1,8341.130469013122,7039.005765623238,0.008059164110590569,blind,Weak blind,-0.00022464289703916994
17,0.1,1,8166.322667258268,6108.327994898078,0.0055772273377042575,blind,Weak blind,-0.4223089417909499
18,0.1,1,8824.296273785643,7041.173925139941,0.004500942457467096,blind,Weak blind,-0.6053446073436711
0,0.1,2,16686.746252222685,12225.464763135533,0.0171977336159708,blind,Weak blind,1.5539030628164272
1,0.1,2,6014.4762583559495,7235.55221158301,0.015886163038471738,blind,Weak blind,1.33085413034512
2,0.1,2,8797.808665669698,8895.986938703863,0.013047427749625272,blind,Weak blind,0.8480917944034346
3,0.1,2,12237.03236429306,9249.707978123683,0.011483333992551156,blind,Weak blind,0.5820981461884438
4,0.1,2,5124.2300712551805,7180.537363256037,0.012964414008459036,blind,Weak blind,0.8339742725062255
5,0.1,2,130.56956489617005,2554.320571710763,0.008202124263473052,blind,Weak blind,0.024087513866324704
6,0.1,2,57.60585363331484,438.9781147270696,0.009305942254855743,blind,Weak blind,0.2118055283173679
7,0.1,2,679.6109096728032,1012.0821720873355,0.009512742812290843,blind,Weak blind,0.24697454198823401
8,0.1,2,1465.522121487942,1564.0193111862172,0.010341240218531842,blind,Weak blind,0.38787085758695283
9,0.1,2,4931.781442394189,1891.146297949832,0.009427969503182615,blind,Weak blind,0.23255778362002946
10,0.1,2,175.46712288766867,2411.102153402462,0.008881333473857549,blind,Weak blind,0.13959551008092402
11,0.1,2,4145.100238490151,2828.1367680843105,0.009272749825539996,blind,Weak blind,0.2061607417904209
12,0.1,2,1810.7173925671377,3801.069965500268,0.006579971612661561,blind,Weak blind,-0.25177977324447
13,0.1,2,2829.052999421663,4698.719501782849,0.009428015503363295,blind,Weak blind,0.23256560652439331
14,0.1,2,4285.374477785663,5545.420102051168,0.007858057651819165,blind,Weak blind,-0.034425304082638795
