round,mu,seed,empirical_loss,preq_target,v_t,fr_step_null,fr_step_coarse,fr_step_task_no_qty,fr_step_task_no_cost,fr_step_task_no_group,fr_step_task
12,0.2,5,410734.1928840754,433661.5384578771,22638.97478790098,0.0,0.040203365206688005,0.06054350831879333,0.09883054909420516,0.10536719341306579,0.11368384733888633
13,0.2,5,438277.0977970528,456374.34302140505,24226.08591632906,0.0,0.04733521890168686,0.07037222498261929,0.1739969886570992,0.18550852010337204,0.19265963683601164
14,0.2,5,424265.3508440671,472071.3902985564,21019.5211307212,0.0,0.034819587934595456,0.06247301289862355,0.09065027292170226,0.1226038867248508,0.13419312615980875
15,0.2,5,451100.83082499885,473828.09735704225,9175.99014558876,0.0,0.012931959248121766,0.044823384268553215,0.07024455823526898,0.08562547575754921,0.09716093845553787
16,0.2,5,473432.57055922056,491412.81805994286,17508.968176693597,0.0,0.015240449419160557,0.0326885554485257,0.07686665879846301,0.07646591516529691,0.09298531442372548
17,0.2,5,485865.4539714574,510968.0091945851,19916.151258725673,0.0,0.0257099829443476,0.05231925786599231,0.10335683630728243,0.11708787723024967,0.13392159603261689
18,0.2,5,484455.5337625123,526087.1893101336,20671.179649204598,0.0,0.015009494404589225,0.0683169954812775,0.07573260622175423,0.09434607669728758,0.11932395840599166
0,0.2,6,312953.69555488747,336944.6981267798,23142.820136069437,0.0,0.3247479414115013,0.34837891910818886,0.41669654091483266,0.42301320047242985,0.435058354444348
1,0.2,6,318277.48011764674,356378.02002347127,32946.44370596,0.0,0.25006254658710203,0.2617051298918795,0.3260541145656281,0.3358264891702684,0.34325363882497056
2,0.2,6,317297.2389660055,341161.43118503346,1506.989231882675,0.0,0.09925260084244399,0.11065725650025467,0.15870868286664505,0.17204729517325168,0.17922356567963182
3,0.2,6,369613.5379231582,327694.2132945169,11776.995518989512,0.0,0.04799754978481688,0.06327167589105998,0.14281276520623626,0.15083027585437309,0.16206494215687348
4,0.2,6,328227.37089472706,321433.8273652701,4888.950026559702,0.0,0.02591210492746346,0.03200394318072655,0.059730679904934976,0.0707058713770273,0.08410222174169342
5,0.2,6,300922.8008391027,328787.89943624084,8091.764441096457,0.0,0.0868089550164401,0.09178450338877316,0.14161173635472593,0.13987770243606235,0.14967106255285545
6,0.2,6,367785.4566861638,344303.7305051939,16635.940669927746,0.0,0.06834644704250614,0.08322504148158545,0.22943552205698126,0.23317844288322284,0.2443885240855943
7,0.2,6,338599.7345403817,350142.8430214309,14519.191020911792,0.0,0.03831127836970029,0.054843083058191786,0.11872927318715444,0.12625038327738244,0.137910733477684
8,0.2,6,361058.85551039036,375270.1917021152,32826.13697784353,0.0,0.04512179185300365,0.05945179854306434,0.11769297779083525,0.12657179218224818,0.13361233971115924
9,0.2,6,346422.14020577923,366722.06795872067,12676.982438754872,0.0,0.03483380138251269,0.05351796747826928,0.0981190358040376,0.10707552491052634,0.12045981378558722
10,0.2,6,373119.69285210344,379591.15301621374,13609.468720232195,0.0,0.03846524744547053,0.044770109636820474,0.12655010709062767,0.1323361277439133,0.1389697184945364
11,0.2,6,378500.6434432661,402763.47646838083,23185.07788197312,0.0,0.03988552332463478,0.05941763900105433,0.1284610695964954,0.13750295411368577,0.14815844072390388
12,0.2,6,389563.76118040533,419942.8920144838,23716.241493053443,0.0,0.03249396249002373,0.04427821041227036,0.11357026153889688,0.12942216206965995,0.14561931107713408
13,0.2,6,413324.1501308634,442468.0718769328,27715.472190528468,0.0,0.03560147345280914,0.060206500722402134,0.07705270034662964,0.0936964726661341,0.12959863408951813
14,0.2,6,449191.11386916845,452677.1004824059,21106.636106076243,0.0,0.02941852507165835,0.05769774019873999,0.08307597685380338,0.09323737940046199,0.12196607337670154
15,0.2,6,456407.5329748397,476099.3548754843,26460.7013453056,0.0,0.01959634339688555,0.05497832482283915,0.06882118666855501,0.08350338986069795,0.1004497026118643
16,0.2,6,471700.2461604272,496784.0226578264,30866.28308604425,0.0,0.029965433272727434,0.059905946459006924,0.17519724628204153,0.18202154775189505,0.18785103497178318
17,0.2,6,550669.3597303069,508794.2959910641,17843.53671291814,0.0,0.015616551893606735,0.03504565466629326,0.0556537061083955,0.07878578660747541,0.09050758518795046
18,0.2,6,523179.5504607148,535449.7250639264,27224.745388357667,0.0,0.012490809984913108,0.03277632191007026,0.05609521057930566,0.06392277761879137,0.07487366837845826
0,0.2,7,326187.7872934664,331909.88708749064,18080.557797286427,0.0,0.2895612753447456,0.3042322442830784,0.3526849684716171,0.35376223766885573,0.3651217724599913
1,0.2,7,314278.4614044641,343214.8934509115,22153.361914422654,0.0,0.1726346476474962,0.1897207279630825,0.1801318372734401,0.19616887233977945,0.20948991093923627
2,0.2,7,346659.4679005136,354481.6146046028,22111.599314079154,0.0,0.11482633555357678,0.12350291899959216,0.18957087646736404,0.19873306669223811,0.20537427374279077
3,0.2,7,347152.89615437284,349170.66597186984,4999.873558819585,0.0,0.14560849133142004,0.1510246555064397,0.21744724233287588,0.23090973216456023,0.23648971643588665
4,0.2,7,348801.3806871427,342408.3935908627,2819.2389172508847,0.0,0.0869364853849172,0.0946911369674057,0.14175508391963662,0.15559681301171582,0.1739654922099797
5,0.2,7,316239.34473305795,346435.6649382421,9184.195171928091,0.0,0.0887129623687699,0.09582986499551199,0.20506007790414915,0.2071263026100212,0.2173761491865021
6,0.2,7,326034.9594654457,341513.9545332735,4857.251693471102,0.0,0.04993440824444343,0.0572913021741242,0.14941714888609592,0.15595615711328792,0.1655875680125717
7,0.2,7,365631.3241819359,358921.6916640854,17723.079601021018,0.0,0.05095114185054667,0.08095899963284252,0.1404356942120392,0.14929988210981243,0.16847913092919636
8,0.2,7,353553.89439338114,374481.1969105617,24295.58420741849,0.0,0.04954374456717864,0.07032337281750509,0.15591788104713825,0.15788231910240066,0.18210230683052972
9,0.2,7,350443.5467615768,368453.0024526422,5069.899864911393,0.0,0.043318798951192644,0.05306869974090515,0.08999328447689543,0.09848092217838027,0.10642427280331777
10,0.2,7,351050.4218604031,384216.1768242275,15884.21190907259,0.0,0.0409750682376068,0.06465424911963415,0.11584162065192703,0.12662685480072858,0.1398279970607113
11,0.2,7,350266.75819725706,398670.21096597787,17870.45386890677,0.0,0.03392743690926703,0.04931491287884215,0.12079108892830887,0.12416048799613309,0.13444132003870282
12,0.2,7,403153.29837350117,419713.8882889628,24685.972602422233,0.0,0.031081314728393664,0.07702832690415101,0.14367483942991444,0.1548951222540928,0.17107539782238407
13,0.2,7,372636.0188717229,435881.00948362576,21705.813525423233,0.0,0.02554878349482059,0.05454944919014864,0.11209302337357872,0.12905652305691673,0.13987575380974368
14,0.2,7,419264.65202885144,472115.94631544873,38383.72767810704,0.0,0.030061542388863303,0.049539178630549505,0.10083208061347203,0.0952364760249193,0.11270169085132196
15,0.2,7,478177.0825409355,467803.66793076484,9436.217019309697,0.0,0.02531158573253839,0.05252932286404934,0.08860088338930114,0.11814050276226004,0.13481937171504146
16,0.2,7,428520.36549031205,491070.3957180686,23511.022859702935,0.0,0.024511561238518543,0.05980561538123101,0.0961246289688622,0.11100154628785243,0.13915370419574552
17,0.2,7,489678.5745419076,502431.05589927087,13367.823605878162,0.0,0.017265809961963977,0.06181658347851811,0.09145015104938578,0.09829841378553031,0.11905277529603935
18,0.2,7,531714.3443390372,529203.9707698954,28294.854800621222,0.0,0.013569850585647289,0.049448652288072756,0.05899920522318388,0.0731090212895741,0.08672036795122892
0,0.2,8,328108.085403215,344589.04600270465,30781.527577247703,0.0,0.40464703039998884,0.42872566049537614,0.48283691055675587,0.48691278137425187,0.500867626408659
1,0.2,8,327501.74945002294,351297.71811725374,25981.28872098279,0.0,0.24224035863018517,0.24977736853754598,0.2943721922635692,0.3007034289483927,0.30699180372699014
2,0.2,8,346440.57608815935,330469.9257173231,6109.4234252615715,0.0,0.10791542985702177,0.1175479235074208,0.1902474554694515,0.19670070530672956,0.20937921238097237
3,0.2,8,298985.6107231958,327392.9678672487,2406.3929697301937,0.0,0.07921138949288851,0.09254833881980702,0.17764603059611922,0.18255997841852828,0.20829981959668664
4,0.2,8,323734.54508835037,332544.27267237194,7813.022423124814,0.0,0.06358213944095252,0.07826808287759007,0.09563635214927975,0.11801050842377471,0.13083835043014952
5,0.2,8,351042.3234932775,335540.02986382536,7901.775468878914,0.0,0.040079994911274064,0.0652103431325285,0.13386528040425574,0.14646043393540384,0.15562884982537684
6,0.2,8,326776.00687940523,358013.7649691002,23703.50121546787,0.0,0.06626027425982099,0.07752122576182142,0.12327663615028416,0.1365760641575571,0.14821119085772255
7,0.2,8,320213.4765082529,366870.25897821184,20244.371599864855,0.0,0.07229514124189645,0.0900429298427108,0.22025543138588785,0.22841739807920033,0.23492724336572635
8,0.2,8,331480.73232234566,368046.7906596534,10219.663506803918,0.0,0.03783460239995472,0.046053169047350954,0.12972457832051576,0.13651228728744316,0.14156804595908873
9,0.2,8,363205.3854273038,380387.51719136524,12389.847498367191,0.0,0.033977802289604515,0.058422317155096576,0.09695434575280644,0.1035452661260882,0.11887201114241067
10,0.2,8,371435.63233072776,404354.88784920325,25705.06736229401,0.0,0.03674141343035657,0.05332752433110951,0.11772929528668634,0.1282619308454062,0.13744540424430063
11,0.2,8,391395.1966504757,431118.57268084557,31722.53914742166,0.0,0.04943233705715676,0.06620493140818709,0.10570838688914072,0.11440715418206829,0.13091911216767405
12,0.2,8,407068.8424423075,433157.1781458199,19321.005502864078,0.0,0.029206163043542708,0.05278799493648192,0.08685414399183822,0.09612905042927838,0.11379959123367171
13,0.2,8,430321.6577157154,447464.34235488233,19072.547757002758,0.0,0.018311971813531436,0.05179775411134022,0.09017629812876173,0.10847215507885243,0.11703423058954879
14,0.2,8,468987.59343512944,466035.8322721199,18997.296522715013,0.0,0.022302990744787452,0.06522124350336539,0.07873463964072182,0.10472391758237999,0.11679005107825279
15,0.2,8,480120.75832032174,483288.0983119603,21057.45250193734,0.0,0.018465817436695682,0.05055392195061503,0.08173802863131169,0.0877645446094114,0.11421874792681336
16,0.2,8,471043.24128498003,501453.1552503856,24563.013301398663,0.0,0.027299452588368023,0.05905105051594581,0.11468051880332616,0.1251081352852998,0.1340753955501272
17,0.2,8,527813.7180146017,519149.3778841928,17916.298689845833,0.0,0.010040461490354919,0.04035559917491523,0.07552708594880826,0.09396123481701338,0.10800883550628428
18,0.2,8,498381.5065803881,545225.6734588178,28541.49736786791,0.0,0.01643765020815476,0.04937336733496975,0.10154956287411313,0.10669528537022978,0.13460284533985947
0,0.2,9,319057.64064629044,345587.91866216465,31828.553334786906,0.0,0.3519224865889398,0.3727994393075948,0.44239229290459803,0.4489800664757485,0.4600592153198577
1,0.2,9,328262.84755790635,361697.78210173844,35807.21461306902,0.0,0.24024243601229392,0.24506723978709122,0.2569565826301984,0.25557270176360847,0.26458587483652174
2,0.2,9,359151.52879499167,355863.72831949906,15361.4119931733,0.0,0.1151174680964837,0.12751452804120772,0.170998594477489,0.17872131777669503,0.18456283344765775
3,0.2,9,336653.1053648966,351414.14813570253,4928.185747280833,0.0,0.0729352693258371,0.0863565607519983,0.13430140468169535,0.14198884868137757,0.1655636891740454
4,0.2,9,342963.10267128446,378288.5811432335,30151.559041948,0.0,0.08723841130041043,0.10087774435984324,0.15196751485788385,0.16274272813304874,0.1781888836367584
5,0.2,9,357232.857296986,342907.11356930045,8495.267855818325,0.0,0.07737114948292821,0.09993223095212464,0.12768054411453575,0.13795496579333533,0.1516781380759003
6,0.2,9,353616.0591192485,379537.6619763395,38869.60924617067,0.0,0.06526099994267125,0.0955570452803268,0.1908498686171656,0.20329694693029368,0.2213693318398514
7,0.2,9,354310.280764664,360277.0899762106,2847.1502620340325,0.0,0.05332668105789633,0.07482662468686718,0.15155622933155904,0.16439035393522658,0.17718374014448343
8,0.2,9,386572.3686175358,374242.33233219496,14666.775304234237,0.0,0.04759743218401915,0.07595728106018103,0.11319757655353171,0.12065331806022803,0.13340304580326132
9,0.2,9,379493.6236780035,378695.03002256586,8793.401071175293,0.0,0.017792491033558795,0.04680666104033417,0.0619525857136527,0.07355581199112787,0.1035570310148273
10,0.2,9,363401.07623549155,402029.9623899285,24089.207341882633,0.0,0.03273611548855912,0.07686940328470267,0.106480201562066,0.12245784235339494,0.14022757243766643
11,0.2,9,399937.4350395226,404200.2670763046,9651.586455122568,0.0,0.04921854154210129,0.0712349795167354,0.1302033948107286,0.13868598573736468,0.1497590684259736
12,0.2,9,394238.42986107693,418791.28793666663,16191.903297056037,0.0,0.0283106711807529,0.06427442928217057,0.1129987275602932,0.11407097227652689,0.14260952195746043
13,0.2,9,431681.07099079073,442130.0346562922,26270.16911354242,0.0,0.028560786637808526,0.06828792106201922,0.12478980776382698,0.1371889650949632,0.14908896612992475
14,0.2,9,451805.4629638948,456210.9551169144,18532.313180865836,0.0,0.030044392815676158,0.06650330215698928,0.10823334373704598,0.11726409843281761,0.13315832139361336
15,0.2,9,449596.40511735727,474871.83078831347,21512.311579815985,0.0,0.032613094045068326,0.051324067002274376,0.08915721418337588,0.0971512026764522,0.10743894429099832
16,0.2,9,483575.2402455006,489873.7221590994,17452.87053292006,0.0,0.025375390260953708,0.04784716034176609,0.0691484187161563,0.08497708878807296,0.09387486862898704
17,0.2,9,491756.23132422165,526275.9336673527,39737.59677264828,0.0,0.02755917218459705,0.05445483381682402,0.12783797350015447,0.13722430317183762,0.15420410063662532
18,0.2,9,564955.7340342836,569975.9310662983,55207.30566246121,0.0,0.02400046377891954,0.06545576968146274,0.1062818121620922,0.10992630141716689,0.13970864961417148
